content,score
"Di Welma jam pembukaan & penutupan untuk trading obligasi sekunder tidak menentu (berubah-ubah kadang buka jam 09.15 kadang lebih dari jam 10.00 belum buka). Seharusnya ada standard jam berapa pembukaan dan jam berapa penutupannya (seperti BEI punya standard waktu buka & tutupnya). Jawab dong berapa jam bukanya, jangan cuma jam tutupnya.",1
Aplikasi aneh mau buka rekening malah gak bisa katanya udh dikirim ke email no rekening nya pas saya liat di email malah gak ada kocak bngt blokk,1
"Mau login susah banget, bayar pulsa kirim SMS verifikasi tapi gagal login, tolong perbaikannya min. Masa pulsa kesedot tapi verifikasi login gagal berulangkali",1
"Kenapa sudah buat bca id dan pasword , minta kirim sms sudah 2 kali , tetap dk bs masuk menu, padahal di gmail sudah aktif bca id ny",2
"bagus apknya simpel gampang digunakan tapi sedikit kurang ga ada buat top up pulsanya mudah2an kedepnnya bisa ditambahin lgi ,👍👍👍👍🙏🙏🙏",5
"Sungguh parah mau masuk aja sampai habis pulsa masih aja ga mau terus menerus minta SMS,,,kalau belum siap ga usah bikin aplikasi busuk",1
"Capek ke log out udah 3 kali pdhl hp ga ada masalah, tiap mau verifikasi gagal padahal foto wajah dan KTP sudah sesuai. ujung2nya disuruh ke cabang, buang2 waktu jadinya klo mesti bolak balik cabang.",1
"Tampilan menarik dan modern, tapi kenap sering log out sendiri? Untuk log in lagi, harus kirim SMS lagi, kena pulsa lagi. Tolong di perbaiki lagi !",1
"Verifikasi data diri anda Oops,,, terjadi kesalahan,silahkan coba lagi Ini ko terus seperti ini,jaringan padahal normal normal aja,,pulsa sampai habis masih terus seperti itu",1
Kalau bisa.. 1 aplikasi bisa mengakses lebih dr 2 rekening. Dan pendaftaran no. Rek lainutk tujaun transfer free tanoa ada biaya utk sms,4
"Overall sudah Okeee! Yg kurang belum bisa login pake fingerprint aja, biar ga repot harus ngetik terus.",4
"Setiap ganti sim card atau lepas sim card harus login ulang mybca, keamanan sih keamanan tapi nyusahin, butuh pulsa juga kan buat login lagi",1
"Ko tiba-tiba gagal masuk terus salah password padahal itu benar langsung harus masukin id lagi gagal, pas minta otp ga di kirim-kirim",2
Aplikasi ini sangat menyedihkan.. lupa password 2X langsung Id Terblokir. Dan biaya layanannya sangat mahal . Parahhhh,1
App MyBCA msh kurg ok app nya.Bentar2 ke blokir pdhl ID dan sandi uda benar. Berkali2 kejd bgtu trus. Masih lbh bagus M-BCA app nya. Lbh stabil dan manteb,3
"Aplikasi nya masih jauh dibawah nya Livin Mandiri. My BCA ini gak stabil, lemot, sering error, kalo kata anak sekarang mah labil. Bikin transaksi terhambat.",1
"Makin gak jelas... Yg buat mbnking sim 1, sim 2 nya yg copot malah ikut mental keluar, mana login ulng nya butuh pulsa sms berkali-kali lagi",2
"Sudah sampai tahap vid call malah di tolak sma cs y , katanya data tdk jelas terbaca, pdhal menurut saya foto jelas kog, otomatis terisi data ketika upload ktp",1
"Walaupun fitur2nya masih kurang seperti QR nya belum bisa,topup flazz jg belum bisa,dll...tapi saya suka aplikasi ini karna bisa buka deposito secara online👍👍",5
Buat apa aplikasi ini. Ribet bngt lupa password id harus telpon. Gk digital bngt. Udh bagus bca mobile mending masukin fitur baru nya di satu aplikasi aja bca mobile,1
Daftar paylater nya sampai 2 hari belum masuk sistem. Padahal ini Bank terbaik Lo.. Ko sistemnya kalh sama pinjol yg bisa 10 menit cair? Et dah gimana ceritanya ada???,1
"Keren,, Jadi bisa lihat saldo RDN SAHAM dengan mudah lengkap, tinggal cardless nya ditambah dan fitur notifikasi kalo ada dana masuk dari aplikasi",5
"Mantap tampilannya, saran bisa melakukan topup ke e wallet seperti ovo, gopay, shopeepay tanpa perlu virtual account. Selebihnya mantap!",5
Saya tidak menemukan kata kemudahan di dalam aplikasi ini. Penggunaan pulsa regular dlm aktivasi adalah salah satu ketidakmudahan di aplikasi ini.,1
"Aplikasi uda oke System topup ewalletnya mhon dibuat lebih praktis, masa iya harus pake kode2 lg, ribet jadinya App lain cuma skali tap lngsung jdi, kn lebih simple Tks",4
"Ngebug, welma obligasi malah balik ke layar awal terus, jadi ragu. Coba cek menu obligasi pasar perdananya.",1
Mengapa setiap buka aplikasi ini selalu masuk dan harus mengirim id aktifasi dl. Dan apabila no tdk ada pulsa tidak bisa buka akses aplikasi ini,3
"Force Close, habis pembaharuan sepertinya. Tiap mau nelpon ke CS langsung keluar otomatis, dan muncul peringatan force close",1
"Penggunaanya praktis dan gampang, ada sedikit kekurangannya saya tidak menemukan notifikasi atau bukti transaksi dikirim ke email, seperti di aplikasi mobile banking yang lain.",4
Cukup bagus cuman tidak ada notifikasi klo uang uda msuk atau ada yg tf.. Harap kedepanya di perbaiki lgi notifikasi ketika ada yg tranfer ke rek kita,4
"masih banyak bug login verif sudah kirim sms terkirim malah akses gk msk terus, verif elktp dan wajah juga sama aja error terus",2
Aplikasinya buat kesel bolak balik reset pasword gak bisa juga padahal langsung terhubung ke sms otomatis tetap tidak ngaruh dan nih minta update lagi,2
Great experience with this app. Menyajikan tampilan yang lebih dinamis dan sangat cocok untuk anak muda. 👍🏻👍🏻👍🏻,5
"Update mulu hampir tiap minggu nya ampun dahh harus banyak kuota ini mah, kalo gak di update gak bisa login pake sidik jari",5
"Hallo BCA, terimakasih telah memfasilitasi applikasi seperti inI sangat membantu sekali. Kami menunggu update terbaru dan penyempurnaan dari applikasi yg ini. Terimakasih",5
"Aplikasi sudah bagus namun sim card yg sudah terdaftar harus standby di sim 1, tidak seperti aplikasi sebelah yang tidak harus standby sim di sim 1",5
Untuk my BCA .. kalau pelayanan baru sperti PayLater di Adain saya udah update. Bagian saya pengajuan kenapa d tolak .. padahal gausah d tawarin . Kalau emang susah untuk d acc .. kocak sekali. Tetapi menawarkan pelayanan baru . Pas saya mau ambil di tolak mentah2 kocak dan lucu sekali,1
"Setelah diupdate aplikasi tidak bisa transaksi ""terjadi kesalahan coba diulangi kembali"" dan keluar dari aplikasi, ketika ingin login kembali otp nya tidak terkirim ""terjadi kesalahan coba diulangi kembali""",3
Lumayan walau gak bisa cepat seperti bca mobile - pada menu transfer gak bisa langsung klik..kadang kembali ke.menu awal lagi,5
sangat bagus dan mudah untuk digunakan. user interface nya juga sangat fresh dan memuaskan sekali. selalu nyaman menggunakan bca! :),5
sangat bagus sekali,5
Kenapa sih setiap login harus verifikasi via sms... Kuota internet juga sms juga...nanggung amat bikin aplikasi tuh. Sekelas BCA yg duitnya banyak..masa gk mampu bikin aplikasi canggih.,3
"Kenapa susah banget buat login,berkali kali kirim sms,tetapi tetap gagal,habisin pulsa banyak tetap gagal,seharusnya diperbaiki segera aplikasi nya",1
"Untuk verifikasi terlalu ribet, harus nunggu 2 hari sampai di telf pihak bank. kita juga sibuk ga setiap hari pegang handphone tolong lebih di permudah lagi untuk tahap verifikasi nya!!!",1
"Parah dah ! Aplikasi cacat, setiap ada dana masuk tidak ada notifikasi pemberitahuan, di mutasi juga tidak ada sama sekali.",1
Untuk aplikasi ini sy rasa sdh cukup bagus dlm transfer maupun penarikan lancar cuma kadang suka loding..saat kita mau masuk..,5
"Aplikasinya sudah bagus, tolong untuk rekening koran agar bisa dicetak sampai hari ini,jd tidak menunggu waktu bulan habis. Karena di bank bisa terima kasih.",5
Mau login sudah berkali-kali. Tapi blm bisa masuk. Sudah dapat kode OTP dan diulang2 tetap blm bisa. Mohon di perbaiki aplikasinya ya . Tksh,5
Sangat bermanfaat... yg belum ditemukan fitur pln prabayar... mungkin kedepannya bisa ditambahkan... jadi cukup menggunakan my bca tabpa membuka mobile bca,5
Log in aja susah bgt otp gak masuk2 pdhal pulsa ada jaringan bagus kartu aktif ribett banget sumpah smpe detik ini blm bisa log in parah lah kecewa berat,1
Verifikasi wajah selalu gagal padahal sudah sesuai petunjuk. Kalau tidak bisa dilakukan sendiri dan harus datang ke cabang atau telp call center sangat merepotkan.,1
"Fitur/fasilitas transaksi masih minim,,sudah bagus ada tambahan paylater mungkin kedepan ada kta/pinjaman bunga ringan",4
Saya verifikasi diri melalui telp Halo BCA tapi tidak jelas harus pilih layanan yg mana. Jadi kelamaan pilih2 menu & dengerin voice command,3
Ini kenapa saldo saya berkurang terus pas di liat riwayat transaksi nggak ada riwayat sama sekali tapi saldonya berkurang terus 🥲,1
Akhir-Akhir ini aplikasi myBCA lemot dan berat padahal sinyal full bar dan spesifikasi HP sangat memadai.tolong di perbaiki kinerja nya,3
Lebih Enak Pakai Bca Mobile. Saya Downlod apk ini hayang penaaasaran saja ternyata sama kegunaannya . dan lebih enak di mobile bca . Kalo Aku sih Bintang 2 Dulu,2
"tiap mau konfirmasi syarat dan ketentuan malah terjadi kesalahan terus,padahal jaringan lancar dan semuanya juga udah beres",2
Tolong tambahkan sidik jari untuk login atau simpan info login supaya tidak selalu memasukkan pasword saat login dan supaya login lebih mudah,4
Untuk daftar rekening tujuan transfer harus kirim SMS dulu & perlu menggunakan pulsa. Sungguh sangat tidak efesien.,2
Sejak ada MyBCA udah ga pernah lg pake yg bca mobile.. ini jauh lebih lengkap dan lebih baik. Terbaik !! Semoga ke depan nya ada pilihan kartu kredit di pemilihan sumber dana Qris.,5
Habis di update kenapa semua jadi lemot ya padahal sembelum di update lancar2 aja tolong dong di perbaiki lagi kalo lemot gini susah harus nunggu lama😪,1
"Untuk login sangat susah , dan udah mengirim pesan bekali2 tetep aja tidak bisa login",1
Verifikasi lewat email tapi gak di kirim kirim . Di coba berkali kali ampe pulsa abis masih gak k kirim juga . Email udah bener padahal . Hadehhhhhhhhh,1
Bagus sih. Tapi tolong buat developnya. Saya pengguna kartu 3 three tidak bisa logi. Selalu gagal waktu mengirim sms autentifikasi. Help dev. Thnks,5
"Sudah login, eh pas mau dipakai tiba2 keluar lagi minta login baru lagi 😑. Apk benar2 gk stabil gak kayak dulu.",1
Setiap mau login ga bisa masuk dan selalu error.. Aplikasi ga mambantu yg ada ketarik pulsa melulu,1
"Udh di instal pas mau masuk ada kode verifikasi otp no sudah sesuai tapi ga muncul notif juga udh ngulang berapa kali, tolong di perbaiki lagi systemnya",2
Entah kenapa sering error dan gangguan koneksi. Padahal sinyal selular / wifi koneksinya bagus.,2
"Saya tidak sabar menunggu myBCA dengan fitur selengkap m-BCA, bisa bayar tagihan kartu kredit, bayar tagihan PAM, cardless, dll. Biar ga usah banyak2 aplikasi gitu.",3
"notif pemasukannya tolong dipercepat ya, setiap klik 'pemasukan' ada pop up 'fitur ini akan segera hadir' tapi ga hadir², kan jadi gatau kalo ada dana masuk :(",4
"Saya ganti hp dan verifikasi wajah gagal terus sudah sampai 2 hari saya coba , saya fikir gangguan ternyata sama aja di hari berikutnya masih tetap gagal Bagaimana lagi cara masuknya",1
Tidak bisa login. Disuruh daftarin lagi nomor hp di ATM. Padahal sudah aktif pakai eBanking dan mBanking BCA sejak lama.,1
"Aplikasi engga bagus sudah registrasi lalu kenapa log in gabisa"" masuk dan memakan pulsa pula. Terima kasih.",1
"Pokoknya aplikasi ini sangat parah sekali, bisa menghabiskan pulsa kita, mau login terus gagal.. Tolong diperbaiki. Kalau sudah saya kasih bintang 5..menyesal pakai mybca",1
"Aplikasi jelek, mohon maaf, kode otp tidak pernah masuk meski sudah menghabiskan banyak pulsa, beda dengan aplikasi bank lainnya lancar otp nya 🙏",1
"Halo, apakah kolom alamat bisa di tambah karakternya? Untuk proses verifikas selalu gagal karena kolom alamat kurang panjang, sama saat pendaftaran m-bca sehingga harus datang langsung ke bank",2
Udah dapet email aktivasi.pas login suruh kirim sms terus ampe habis pulsa goban.hasil nya tidak bisa login dan suruh ke cabang terdekat juga.,1
"tidak bisa dipakai log in gak bisa tanya di halo bca sampai pulsa 100rb ludes,gak da solusi .aplikasi jelek.",1
"Saya coba transfer setelah berhasil pembuatan di MyBCA di hari sabtu, transfer berhasil tapi saldo tidak masuk, mohon bantuannya jika masalah sudah ditangani bintang akan saya upgrade",1
"Kok gak bisa log in ? Bolak balik ke menu awal, ngisi lagi no tlp terus? Saya sdh mencoba log in dari kemarin selalu kembali ke menu awal setelah memasukan no verifikasi",1
"Downloadnya gampang tapi verifikasinya foto wajah gagal terus. Padahal semua sudah sesuai. Ribet, jadi mau uninstall lagi.",1
Seharusnya kalau mau daftar tidak usah memakai pulsa. Contoh bank BRI dong. Klo kita hapus data instal ulang kembali Tidak memakai pulsa. Menurut sy aplikasi bca masih kurang bagus.,1
"My bca, skrg buat transaksi lama kenapa? padahal dulu waktu sy daftar enak lancar, sekarang berubah, tlg berikan ulasan nya ada apa",2
"Woii dongo kenapa tiba tiba ke log out mau login gabisa blok,,,otp ga masuk masuk padahal ada pulsa,,gatau apa ada yg penting ini,,apk dongok banget",1
"Kenapa di hp tidak bisa login ya, padahal kemarin masih berjalan normal tapi dicoba login di komputer bisa, ini aplikasinya yg eror atau gimana?",2
"Sangat mengecewakan, seringkali aplikasi bug...eror, tidak dapat transaksi, menyedihkan sekali pihak developer, memalukan memperburuk citra BCA saja",1
"Lemot nya buat emosi, setiap mau transfer, loading nya begitu lama. Kadang kadang tidak mengenal waktu",1
Ribett sekali mau registrasi gak bisa2 Sdh coba tlpn hallo bca mash juga gak bisa Sdh coba berulang untuk registrasi pulsa juga kesedot berkali kali Kenapa ?????????????,3
"Payah entah kenapa tiba tiba keblokir sendiri ya pdahal pasword undah bener. Pulsa habis hanya untuk telfon CSnya! Tolong diperbaiki lagi aplikasinya, lihat di komen sudah banyak korbannya....",1
"Tolong di perbaiki dong saya sudah update tetep ga bisa harus update lagi bikin penyimpanan penuh aja, bukannya di update tambah bagus malah tambah elor aneh",4
Saya berkali2 log in di aplikasi Mybca dan website tidak bisa setelah registrasi. Sudah telpon Cs BCA berkali2. Tidak ada solusi sama sekali. Dan tidak membantu. Sampai pulsa saya habis dipotong untuk verifikasi.,1
"Susah login, pulsa sampai habis buat login, tiap masukin BCA id selalu minta konfirmasi SMS, udh di kirim terus gagal terus sampai pulsa habis",1
"Loginnya masih aja make metode sms, kayak jaman dulu aja. Buang2 pulsa kalo gagal atau salah pas masukin password",1
"Aplikasi nya malah makin nyusahin, verifikasi gagal terus. Edit: makasih sudah diperbaiki",4
"Habis regristrasi dan tersedia,, tapi login tidak bisa Mendapatkan notif terblokir Sudah beli pulsa banyak buat SMS,, sampai pulsa habis tetep tidak bisa",1
Loading nya lama padahal udh di update.. jaringan juga bagus... mohon segera di perbaiki... demi kelancaran dan kenyamanan bersama.. terimakasih.,5
Aneh banget aplikasinya udh bikin bca id otp udah muncul udah di sesuaikan tapi gabisa masuk malah bca id saya kena blokir tolong dong beri kenyamanan buat nasabahnya,1
"Nyoba play later nya ,proses pengajuan nya lama Membutuhkan waktu berhari hari Sampe sekarang masih proses udh 3 hari entah sampai kapan. Masih kalah sama playlater pinjool Oren Daptar hari ini Hari ini juga di ACC",2
Sumpah tambah keren drpd m banking nya dr menu menu nya juga sangat komplit..semoga tambah canggih aja my bca..,5
"Puasss...diperlukan verifikasi & validasi, smakin ribet verifikasi & validasi semakin aman untuk nasabah sendiri..cocok untuk digunakan mengelola yg punya lebih dari 1 rekening BCA,jgn bandingkan dgn mBCA ya krn fungsinya memang beda.. saat di info CS halo BCA, kita bs transfer batas maksimal 300 juta per 1 akun ID BCA, mantaab, terima kasih BCA sll nomor 1.",5
"Mau buka rekening baru, error mulu di tahap konfirmasi, padahal jaringan internet saya stabil sampai 97 mbps, gk jadi bikin rekening di bca deh",1
"saya pribadi senang dengan aplikasi ini. tapi fitur pembayaran pinjaman kreditnya belum lengkap, FIF, ADIRA dan lain-lain. mohon segera di update ya.",4
"Susah di akses , gara2 ke blok... CS nya juga slowrespon di telpon udah nunggu 2x tlp malah mati sendiri, di whatsapp juga jawab nya ga profesional",1
"Makin sulit untuk login dan juga repot, salah satu cabang bank paling ngerepotin sepanjang sejarah, enak kalo offline, sedangkan online kek taig",1
Semoga gk bermasalah. Selama ini sih sangat membantu banget dengan fitur² yang sangat kekinian dan sy merasa dimudahkan,4
"Gagal login trus. Pd hal sudah punya rekening, sudah bikin BCA ID, sudah punya password nya. Tapi gak berhasil trus. Kenapa ya...?",1
"ribet banget login nya harus kirim sms beberapa kali tetep aja gabisa masuk padahal udh bener semua, keburu abis pulsa!",1
"Sering banget kalau mau login terjadi kesalahan, padahal password sudah bener. Susah mau login berulang-ulang keluar notifikasi tersebut.",2
"Kenapa waktu registrasi, tombol lanjut tidak bisa diklik ya, padahl sudah benar dan lengkap.",5
"Mybca nya lambat, sing eror dan bisa buka aplikasinya tapi giliram mau liat saldo dan juga tf malah gak bisa"" Tolong dong diperbaiki",1
"Tampilan ok, tapi tolong hapus fitur wajib daftar rekening dulu via sms wkt mau transfer ke rekening baru sesama bca, atau antar bank.",3
udah bisa ternyata fitur blokir sms banking dari xl itu harus di nonaktif dulu agar sms nya bisa dikirim dan menerima otp kawan..... lanjutkan inovasinya thx u BCA Thx u teman2 atas bantuannya,5
